Date,Block,Primary Type,Description,Location Description,Ward,Community Area,Year,Location
12/02/2016 11:30:00 PM,008XX N LATROBE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37.0,25.0,2016,"(41.895581183, -87.756841634)"
12/02/2016 05:30:00 PM,027XX S TRIPP AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,22.0,30.0,2016,"(41.841326758, -87.730553446)"
12/02/2016 01:10:00 PM,044XX N SHERIDAN RD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,46.0,3.0,2016,"(41.962997708, -87.654760597)"
12/02/2016 11:00:00 PM,009XX N ST LOUIS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27.0,23.0,2016,"(41.89817077, -87.713963925)"
12/02/2016 07:00:00 PM,053XX W OHIO ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,VACANT LOT/LAND,37.0,25.0,2016,"(41.89116002, -87.75954412)"
12/02/2016 08:00:00 PM,030XX N CALIFORNIA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,33.0,21.0,2016,"(41.936951469, -87.697755395)"
12/02/2016 06:00:00 PM,030XX W PALMER BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,35.0,22.0,2016,"(41.920684975, -87.704464661)"
12/02/2016 06:00:00 PM,080XX S MERRILL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8.0,46.0,2016,"(41.749213882, -87.572279835)"
12/02/2016 07:58:00 PM,023XX N CICERO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,31.0,19.0,2016,"(41.923000169, -87.746269376)"
12/02/2016 08:00:00 PM,041XX S OAKLEY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12.0,61.0,2016,"(41.818928526, -87.682859007)"
12/02/2016 11:00:00 PM,036XX W DIVERSEY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,35.0,21.0,2016,"(41.931885873, -87.718974049)"
12/02/2016 12:01:00 AM,017XX N LUNA AVE,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,37.0,25.0,2016,"(41.911713356, -87.764301487)"
12/02/2016 05:00:00 PM,043XX N RICHMOND ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,33.0,16.0,2016,"(41.959889598, -87.702093926)"
09/06/2016 10:52:00 AM,043XX S KEDZIE AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,COMMERCIAL / BUSINESS OFFICE,14.0,58.0,2016,
12/03/2016 06:45:00 AM,036XX W 64TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,13.0,65.0,2016,"(41.776971711, -87.713741976)"
12/03/2016 05:00:00 AM,008XX S KARLOV AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24.0,26.0,2016,"(41.870579717, -87.727782039)"
11/22/2016 07:00:00 PM,027XX W AUGUSTA BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1.0,24.0,2016,"(41.89928743, -87.695866333)"
12/03/2016 09:00:00 AM,008XX N WESTERN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,32.0,24.0,2016,"(41.896358373, -87.686859824)"
12/03/2016 06:00:00 AM,057XX W MIDWAY PARK,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29.0,25.0,2016,"(41.889011147, -87.768932174)"
12/03/2016 10:14:00 AM,004XX S PULASKI RD,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,24.0,26.0,2016,"(41.874974798, -87.725475051)"
12/03/2016 06:00:00 AM,044XX N RACINE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,46.0,3.0,2016,"(41.963171681, -87.659604848)"
12/03/2016 06:00:00 AM,0000X W 126TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,9.0,53.0,2016,"(41.664416725, -87.623246536)"
12/03/2016 02:00:00 PM,003XX S KARLOV AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24.0,26.0,2016,"(41.875855107, -87.727959897)"
12/03/2016 04:17:00 PM,042XX W LAWRENCE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,39.0,14.0,2016,"(41.968167905, -87.734702055)"
12/03/2016 06:00:00 AM,034XX W EVERGREEN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,26.0,23.0,2016,"(41.905510266, -87.712699086)"
12/03/2016 06:10:00 PM,007XX S CICERO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,24.0,25.0,2016,"(41.870932257, -87.744921277)"
12/03/2016 07:10:00 PM,056XX S KEDZIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),14.0,63.0,2016,"(41.791243922, -87.703490919)"
12/03/2016 06:25:00 PM,036XX W 79TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,18.0,70.0,2016,"(41.749568654, -87.713521821)"
12/03/2016 05:50:00 PM,107XX S AVENUE F,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,10.0,52.0,2016,"(41.700311031, -87.530452722)"
12/03/2016 09:30:00 PM,0000X E GARFIELD BLVD,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,GAS STATION,3.0,40.0,2016,"(41.794672085, -87.623570871)"
12/03/2016 09:00:00 PM,105XX S MARYLAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,9.0,50.0,2016,"(41.703279302, -87.602678077)"
12/03/2016 11:25:00 PM,066XX S CALIFORNIA AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,VEHICLE NON-COMMERCIAL,15.0,66.0,2016,"(41.772685171, -87.693228195)"
12/03/2016 04:00:00 PM,001XX E 118TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),9.0,53.0,2016,"(41.679897403, -87.619236321)"
12/03/2016 01:00:00 PM,051XX W MONTANA ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31.0,19.0,2016,"(41.925076744, -87.754760887)"
12/03/2016 01:00:00 PM,049XX W ST PAUL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37.0,25.0,2016,"(41.91231991, -87.750096307)"
12/03/2016 07:30:00 PM,113XX S CALUMET AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,9.0,49.0,2016,"(41.688375062, -87.61445995)"
12/03/2016 09:00:00 PM,037XX N KOSTNER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,38.0,16.0,2016,"(41.948736905, -87.738015867)"
12/03/2016 08:30:00 PM,034XX W CONGRESS PKWY,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28.0,27.0,2016,"(41.874531955, -87.71144572)"
12/03/2016 04:00:00 PM,041XX W 52ND PL,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),23.0,62.0,2016,"(41.797330103, -87.726829118)"
12/03/2016 04:20:00 AM,077XX S KINGSTON AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,7.0,43.0,2016,"(41.754509295, -87.562648192)"
12/03/2016 12:30:00 AM,040XX W PATTERSON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,30.0,16.0,2016,"(41.947271561, -87.728056652)"
12/03/2016 08:00:00 PM,029XX N SHEFFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,44.0,6.0,2016,"(41.935613969, -87.653959405)"
12/03/2016 01:30:00 PM,0000X S MENARD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT/LAND,29.0,25.0,2016,"(41.879745063, -87.769744463)"
12/03/2016 06:45:00 PM,002XX E RANDOLPH ST,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE NO VIN",PARK PROPERTY,42.0,32.0,2016,"(41.884276844, -87.622098929)"
12/03/2016 08:00:00 PM,038XX W HIRSCH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,30.0,23.0,2016,"(41.906314504, -87.722455716)"
12/03/2016 12:00:00 PM,007XX W 33RD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,11.0,60.0,2016,"(41.834410181, -87.645387359)"
12/03/2016 10:45:00 PM,006XX N PINE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37.0,25.0,2016,"(41.891569089, -87.763437251)"
12/03/2016 11:35:00 PM,033XX N LINDER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,38.0,15.0,2016,"(41.940872667, -87.764126846)"
12/03/2016 10:00:00 PM,003XX S CICERO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24.0,25.0,2016,"(41.876581037, -87.745137513)"
12/03/2016 12:00:00 AM,065XX S KEDZIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15.0,66.0,2016,"(41.774018181, -87.703025251)"
12/03/2016 07:39:00 PM,014XX S KARLOV AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,ALLEY,24.0,29.0,2016,"(41.861972205, -87.727492484)"
12/03/2016 02:00:00 PM,034XX W AUGUSTA BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27.0,23.0,2016,"(41.899143256, -87.712121608)"
12/03/2016 10:00:00 PM,021XX W 49TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,16.0,61.0,2016,"(41.803923919, -87.677743924)"
12/02/2016 04:45:00 PM,081XX S OGLESBY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8.0,46.0,2016,
12/04/2016 01:30:00 AM,024XX W LOGAN BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1.0,22.0,2016,"(41.928413173, -87.688711799)"
12/04/2016 02:50:00 AM,088XX S HOUSTON AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,RESIDENCE,10.0,46.0,2016,"(41.734873262, -87.549986427)"
12/04/2016 06:00:00 AM,034XX S HERMITAGE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,11.0,59.0,2016,"(41.831441082, -87.669199931)"
12/04/2016 09:20:00 AM,053XX S RICHMOND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,14.0,63.0,2016,"(41.796688763, -87.697544215)"
12/04/2016 09:30:00 AM,041XX W 77TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,13.0,70.0,2016,"(41.752691714, -87.724823409)"
12/04/2016 09:15:00 AM,028XX W TOUHY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),50.0,2.0,2016,"(42.012039592, -87.700964037)"
12/04/2016 12:30:00 AM,041XX N SHERIDAN RD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,46.0,3.0,2016,"(41.957758303, -87.65463971)"
12/04/2016 07:00:00 AM,039XX W 66TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,13.0,65.0,2016,"(41.77320908, -87.72138512)"
12/04/2016 11:30:00 AM,006XX N LA SALLE DR,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,42.0,8.0,2016,"(41.893469034, -87.632648229)"
12/04/2016 01:00:00 PM,033XX W POLK ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),24.0,27.0,2016,"(41.870921883, -87.709167626)"
12/04/2016 06:10:00 AM,030XX W 53RD PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,14.0,63.0,2016,"(41.796324245, -87.699616178)"
12/04/2016 12:58:00 PM,008XX N LAVERGNE AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,37.0,25.0,2016,"(41.896252908, -87.750738376)"
12/04/2016 01:00:00 AM,010XX W 108TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,34.0,75.0,2016,"(41.697741469, -87.648614457)"
12/04/2016 04:50:00 PM,046XX S VINCENNES AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3.0,38.0,2016,"(41.810756035, -87.613823211)"
12/04/2016 06:00:00 PM,080XX S DREXEL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8.0,44.0,2016,"(41.748486365, -87.602675062)"
12/04/2016 06:45:00 PM,018XX N KEELER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,30.0,20.0,2016,"(41.914289579, -87.731351714)"
12/04/2016 07:00:00 PM,033XX W 85TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,18.0,70.0,2016,"(41.738807533, -87.705311617)"
12/04/2016 07:30:00 AM,024XX W MOFFAT ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,1.0,22.0,2016,"(41.914845512, -87.688675665)"
12/04/2016 10:00:00 PM,006XX N LA SALLE DR,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,42.0,8.0,2016,"(41.893469034, -87.632648229)"
12/04/2016 06:35:00 PM,020XX S ARCHER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),25.0,34.0,2016,"(41.854845831, -87.630739105)"
12/04/2016 11:00:00 PM,067XX S DAMEN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15.0,67.0,2016,"(41.771850282, -87.673711855)"
12/04/2016 11:05:00 PM,087XX S SOUTH CHICAGO AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),7.0,46.0,2016,"(41.736819983, -87.565175308)"
12/04/2016 03:00:00 PM,076XX S ESSEX AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,7.0,43.0,2016,"(41.756677456, -87.56390135)"
12/04/2016 07:00:00 PM,118XX S OAKLEY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,19.0,75.0,2016,"(41.678633763, -87.67895121)"
12/04/2016 08:00:00 PM,014XX W THOME AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,40.0,77.0,2016,"(41.995456954, -87.666618187)"
12/04/2016 09:00:00 PM,043XX W HADDON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),37.0,23.0,2016,"(41.901623491, -87.734750982)"
12/04/2016 11:00:00 PM,018XX W 33RD ST,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",OTHER,11.0,59.0,2016,"(41.834071798, -87.672350486)"
12/04/2016 11:00:00 PM,078XX S SAGINAW AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7.0,43.0,2016,"(41.753138169, -87.559941623)"
12/04/2016 11:30:00 PM,001XX N LOREL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28.0,25.0,2016,"(41.882748038, -87.758822509)"
12/04/2016 01:30:00 AM,034XX N ALBANY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,33.0,21.0,2016,"(41.943680612, -87.705293673)"
12/04/2016 09:00:00 PM,042XX N SAWYER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,33.0,16.0,2016,"(41.958123717, -87.709376256)"
12/04/2016 11:00:00 PM,050XX N CLARK ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,46.0,3.0,2016,"(41.973668528, -87.668121554)"
12/04/2016 10:00:00 PM,019XX N KENNETH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31.0,20.0,2016,"(41.915946335, -87.737519739)"
03/22/2015 08:30:00 PM,072XX S CONSTANCE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8.0,43.0,2015,"(41.763744462, -87.580538655)"
11/16/2016 12:30:00 PM,005XX W OHARE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,AIRPORT PARKING LOT,41.0,76.0,2016,"(41.980826277, -87.883611316)"
11/30/2016 03:00:00 PM,063XX N NAGLE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,45.0,10.0,2016,"(41.995996543, -87.787488947)"
12/04/2016 12:00:00 PM,038XX W WELLINGTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,30.0,21.0,2016,"(41.935460569, -87.723930758)"
11/24/2016 11:59:00 PM,055XX W BELMONT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,38.0,15.0,2016,"(41.938584005, -87.765793802)"
11/26/2016 07:39:00 PM,005XX W OHARE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,AIRPORT/AIRCRAFT,41.0,76.0,2016,"(41.980826277, -87.883611316)"
12/04/2016 11:58:00 AM,082XX S STATE ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,6.0,44.0,2016,"(41.744151668, -87.62434741)"
12/02/2016 05:00:00 PM,024XX N HARDING AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,30.0,22.0,2016,"(41.92537055, -87.725577509)"
11/25/2016 06:58:00 PM,005XX W OHARE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,AIRPORT VENDING ESTABLISHMENT,41.0,76.0,2016,"(41.981313322, -87.882548649)"
11/15/2016 09:30:00 AM,071XX S JEFFERY BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5.0,43.0,2016,"(41.76587359, -87.576294705)"
12/03/2016 11:00:00 PM,013XX S KILDARE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,24.0,29.0,2016,"(41.863523972, -87.732433883)"
12/04/2016 08:00:00 PM,036XX W 61ST PL,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,13.0,65.0,2016,"(41.781524403, -87.714233454)"
12/03/2016 08:00:00 AM,066XX N GREENVIEW AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,40.0,1.0,2016,"(42.002405467, -87.668076162)"
11/16/2016 06:00:00 AM,083XX S PHILLIPS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7.0,46.0,2016,"(41.74383808, -87.564901117)"
12/05/2016 05:45:00 AM,100XX S ST LAWRENCE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9.0,49.0,2016,"(41.711667645, -87.609014408)"
12/05/2016 06:35:00 AM,031XX W 54TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,14.0,63.0,2016,"(41.794459209, -87.701805533)"
12/05/2016 05:55:00 AM,066XX S RICHMOND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15.0,66.0,2016,"(41.773004689, -87.696898327)"
12/05/2016 12:00:00 AM,087XX S COTTAGE GROVE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,8.0,44.0,2016,"(41.735442411, -87.604794065)"
12/05/2016 07:30:00 AM,070XX S SANGAMON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17.0,68.0,2016,"(41.76651359, -87.648088962)"
12/05/2016 08:50:00 AM,039XX W HURON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27.0,23.0,2016,"(41.893547279, -87.724329346)"
12/05/2016 12:30:00 AM,123XX S STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9.0,53.0,2016,"(41.670279026, -87.622420806)"
12/04/2016 10:30:00 AM,022XX E 75TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7.0,43.0,2016,"(41.758938155, -87.570808838)"
11/30/2016 05:00:00 PM,009XX N HAMLIN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),27.0,23.0,2016,"(41.898083752, -87.721277957)"
12/03/2016 08:00:00 AM,035XX N NAGLE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,36.0,17.0,2016,"(41.944715718, -87.787533269)"
12/02/2016 07:30:00 PM,063XX N CLARK ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,40.0,77.0,2016,"(41.996509716, -87.670234472)"
12/05/2016 11:20:00 AM,043XX W CORTEZ ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37.0,23.0,2016,"(41.89978845, -87.734915049)"
12/05/2016 09:00:00 AM,039XX W HURON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27.0,23.0,2016,"(41.893553192, -87.723892219)"
12/05/2016 11:55:00 AM,031XX W COLUMBUS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),18.0,70.0,2016,"(41.750791669, -87.701757318)"
12/05/2016 11:20:00 AM,007XX S CICERO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,24.0,25.0,2016,"(41.870932257, -87.744921277)"
12/05/2016 08:00:00 AM,015XX S SPAULDING AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24.0,29.0,2016,"(41.860338817, -87.707934324)"
12/05/2016 03:00:00 PM,046XX N MILWAUKEE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,45.0,15.0,2016,"(41.965020069, -87.758278836)"
12/05/2016 05:30:00 PM,065XX S DAMEN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15.0,67.0,2016,"(41.775141151, -87.673791786)"
12/05/2016 01:40:00 PM,060XX S MAY ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16.0,68.0,2016,"(41.784180004, -87.653404466)"
12/05/2016 11:25:00 AM,060XX N OAKLEY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,40.0,2.0,2016,"(41.991255449, -87.687228383)"
12/05/2016 07:30:00 AM,137XX S BRAINARD AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),10.0,55.0,2016,"(41.645795847, -87.542472012)"
12/05/2016 06:30:00 PM,062XX S FRANCISCO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,15.0,66.0,2016,"(41.780427786, -87.695868001)"
12/05/2016 03:45:00 PM,003XX W CHICAGO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,27.0,8.0,2016,"(41.896543094, -87.637698101)"
12/05/2016 09:00:00 AM,059XX W SUPERIOR ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29.0,25.0,2016,"(41.893817242, -87.773605846)"
12/05/2016 08:00:00 PM,078XX S KARLOV AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,13.0,70.0,2016,"(41.750179035, -87.723996934)"
12/05/2016 03:00:00 PM,056XX W FULTON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,29.0,25.0,2016,"(41.885708189, -87.765817655)"
12/05/2016 10:58:00 PM,045XX W ADAMS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28.0,26.0,2016,"(41.877806285, -87.73952653)"
12/05/2016 11:15:00 PM,003XX E HURON ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,42.0,8.0,2016,"(41.895019298, -87.619687838)"
12/05/2016 11:00:00 PM,018XX W HOWARD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,49.0,1.0,2016,"(42.019402275, -87.675579387)"
12/05/2016 11:00:00 PM,014XX W BIRCHWOOD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,49.0,1.0,2016,"(42.018192882, -87.666678828)"
12/05/2016 03:30:00 PM,047XX W FULTON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,28.0,25.0,2016,"(41.885376793, -87.743617261)"
12/05/2016 07:15:00 PM,005XX N LEAMINGTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28.0,25.0,2016,"(41.890288007, -87.754208173)"
12/05/2016 11:00:00 PM,034XX W 60TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16.0,66.0,2016,"(41.783430437, -87.708931588)"
12/05/2016 05:00:00 PM,045XX W GEORGE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31.0,20.0,2016,"(41.933447098, -87.739797191)"
12/05/2016 09:00:00 PM,043XX S FRANCISCO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,14.0,58.0,2016,"(41.81464354, -87.696856772)"
12/05/2016 11:00:00 PM,048XX W RACE AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,28.0,25.0,2016,"(41.890471882, -87.746104556)"
12/05/2016 04:00:00 PM,037XX W PIPPIN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,18.0,70.0,2016,"(41.753587965, -87.716887821)"
12/05/2016 07:00:00 PM,073XX S DR MARTIN LUTHER KING JR DR,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6.0,69.0,2016,"(41.761416844, -87.615192036)"
12/05/2016 05:00:00 PM,075XX S LUELLA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),7.0,43.0,2016,"(41.758030023, -87.570016928)"
12/05/2016 02:00:00 PM,002XX W 106TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,34.0,49.0,2016,"(41.701628391, -87.62879522)"
12/05/2016 12:00:00 PM,051XX S ELIZABETH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),16.0,61.0,2016,"(41.80056924, -87.656253293)"
12/05/2016 08:00:00 PM,091XX S ELLIS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8.0,47.0,2016,"(41.728560732, -87.599783304)"
12/06/2016 03:40:00 AM,082XX S KEDZIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,18.0,70.0,2016,"(41.743867618, -87.702228253)"
12/06/2016 05:20:00 AM,039XX W 82ND PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,18.0,70.0,2016,"(41.743126216, -87.719882678)"
12/06/2016 05:30:00 AM,086XX S KOSTNER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,18.0,70.0,2016,"(41.735680232, -87.731172267)"
11/05/2016 12:00:00 PM,053XX S KEELER AVE,MOTOR VEHICLE THEFT,"THEFT/RECOVERY: TRUCK,BUS,MHOME",STREET,23.0,62.0,2016,
12/06/2016 06:59:00 AM,078XX S KEELER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,13.0,70.0,2016,"(41.751228901, -87.726361757)"
12/06/2016 06:20:00 AM,039XX W 76TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,18.0,70.0,2016,"(41.754965064, -87.720891432)"
12/06/2016 06:00:00 AM,080XX S KENTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,13.0,70.0,2016,"(41.746759195, -87.735935189)"
12/06/2016 07:30:00 AM,005XX E 88TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6.0,44.0,2016,"(41.733815661, -87.610978524)"
12/06/2016 08:30:00 AM,035XX W 64TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15.0,66.0,2016,"(41.77700815, -87.711343927)"
